173.25,Stephen Gostkowski,K,10
186.57142857143,Jerick McKinnon,RB,10
168.33333333333,Andre Brown,RB,10
169.33333333333,Steven Hauschka,K,4
195.28571428571,Marcel Reece,RB,5
177.5,Isaiah Crowell,RB,4
198.22222222222,Bobby Rainey,RB,7
180.5,Pittsburgh Steelers,DST,12
170.66666666667,Brandon Gibson,WR,5
158,De'Anthony Thomas,RB,6
200.625,Latavius Murray,RB,5
203.42857142857,Stepfan Taylor,RB,4
202.2,Levine Toilolo,TE,9
182.75,Phil Dawson,K,8
198.57142857143,Jerrel Jernigan,WR,8
167,Justin Blackmon,WR,11
184.25,Stedman Bailey,WR,4
185.66666666667,Green Bay Packers,DST,9
185.25,Theo Riddick,RB,9
192,Austin Seferian-Jenkins,TE,7
171,Andre Caldwell,WR,4
186,Cleveland Browns,DST,4
172.5,Chicago Bears,DST,9
182.33333333333,Justin Tucker,K,11
183,Ace Sanders,WR,11
174,Brandon Pettigrew,TE,9
206.75,Jermaine Gresham,TE,4
178,Eddie Royal,WR,10
206,Scott Chandler,TE,9
201,Matt Prater,K,4
180,Shaun Draughn,RB,9
181.5,Ryan Griffin,TE,10
182.5,Marquess Wilson,WR,9
222.5,Paul Richardson,WR,4
190.33333333333,Martavis Bryant,WR,12
186,Baltimore Ravens,DST,11
207.5,Alfred Blue,RB,10
223,Nick Folk,K,11
193.66666666667,Dan Bailey,K,11
194,Ka'Deem Carey,RB,9
190.5,Chris Polk,RB,7
199,Mike James,RB,7
194.33333333333,New Orleans Saints,DST,6
198.5,Nick Novak,K,10
229.5,Nate Burleson,WR,4
195,Tampa Bay Buccaneers,DST,7
193,Marcus Lattimore,RB,8
194.5,Denard Robinson,RB,11
215.5,Matt Cassel,QB,10
214,Robbie Gould,K,9
220.5,Nate Freese,K,9
200.5,Mason Crosby,K,9
197.5,Shaun Hill,QB,4
224,Greg Zuerlein,K,4
207,Buffalo Bills,DST,9
